This list contains all games supported by FB Alpha.

8159 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| avspa		|  	| Alien vs Predator (940520 Asia)			| avsp		| 1994	| Capcom	| CPS2		| 					|
| avspd		|  	| Alien vs Predator (940520 Euro Phoenix Edition)	| avsp		| 1994	| bootleg	| CPS2		| 					|
| avsp		|  	| Alien vs Predator (940520 Euro)			| 		| 1994	| Capcom	| CPS2		| 					|
| avsph		|  	| Alien vs Predator (940520 Hispanic)			| avsp		| 1994	| Capcom	| CPS2		| 					|
| avspj		|  	| Alien vs Predator (940520 Japan)			| avsp		| 1994	| Capcom	| CPS2		| 					|
| avspu		|  	| Alien vs Predator (940520 USA)			| avsp		| 1994	| Capcom	| CPS2		| 					|
| md_alien3a	|  	| Alien3 (Euro, USA)					| md_alien3	| 1993	| Arena Entertai| Sega Megadrive| 					|
| md_alien3	|  	| Alien3 (Euro, USA, Rev. A)				| 		| 1993	| Arena Entertai| Sega Megadrive| 					|
| aliensa	|  	| Aliens (Asia)						| aliens	| 1990	| Konami	| GX875		| 					|
| aliensj	|  	| Aliens (Japan set 1)					| aliens	| 1990	| Konami	| GX875		| 					|
| aliensj2	|  	| Aliens (Japan set 2)					| aliens	| 1990	| Konami	| GX875		| 					|
| aliensu	|  	| Aliens (US)						| aliens	| 1990	| Konami	| GX875		| 					|
| aliens	|  	| Aliens (World set 1)					| 		| 1990	| Konami	| GX875		| 					|
| aliens2	|  	| Aliens (World set 2)					| aliens	| 1990	| Konami	| GX875		| 					|
| aliens3	|  	| Aliens (World set 3)					| aliens	| 1990	| Konami	| GX875		| 					|
| md_alisiad	|  	| Alisia Dragoon (Euro)					| 		| 1992	| Sega		| Sega Megadrive| 					|
| md_alisiadj	|  	| Alisia Dragoon (Jpn)					| md_alisiad	| 1992	| Game Arts	| Sega Megadrive| 					|
| md_alisiadu	|  	| Alisia Dragoon (USA)					| md_alisiad	| 1992	| Sega		| Sega Megadrive| 					|
| aligators	|  	| Alligator Hunt (Spain, protected)			| aligator	| 1994	| Gaelco	| Miscellaneous	| 					|
| aligatorun	|  	| Alligator Hunt (unprotected, set 1)			| aligator	| 1994	| Gaelco	| Miscellaneous	| 					|
| aligatoruna	|  	| Alligator Hunt (unprotected, set 2)			| aligator	| 1994	| Gaelco	| Miscellaneous	| 					|
| aligator	|  	| Alligator Hunt (World, protected)			| 		| 1994	| Gaelco	| Miscellaneous	| 					|
| alphaho	|  	| Alpha Fighter / Head On				| 		| 19??	| Data East Corp| Vic Dual	| No sound				|
| alphamis	|  	| Alpha Mission						| aso		| 1985	| SNK		| Miscellaneous	| 					|
| alpham2	|  	| Alpha Mission II / ASO II - Last Guardian (NGM-007)(NG| 		| 1991	| SNK		| Neo Geo MVS	| 					|
| alpham2p	|  	| Alpha Mission II / ASO II - Last Guardian (prototype)	| alpham2	| 1991	| SNK		| Neo Geo MVS	| 					|
| altbeastbl	| D NW	| Altered Beast (Datsu bootleg)				| altbeast	| 1988	| bootleg (Datsu| System 16B	| no Sound				|
| md_altbeast	|  	| Altered Beast (Euro, USA)				| 		| 1989	| Sega		| Sega Megadrive| 					|
| altbeast2	|  	| Altered Beast (set 2, MC-8123B 317-0066)		| altbeast	| 1988	| Sega		| System 16B	| 					|
| altbeast4	|  	| Altered Beast (set 4, MC-8123B 317-0066)		| altbeast	| 1988	| Sega		| System 16B	| 					|
| altbeast5d	|  	| Altered Beast (set 5, FD1094 317-0069 decrypted)	| altbeast	| 1988	| Sega		| System 16B	| 					|
| altbeast5	|  	| Altered Beast (set 5, FD1094 317-0069)		| altbeast	| 1988	| Sega		| System 16B	| 					|
| altbeast6	|  	| Altered Beast (set 6, 8751 317-0076)			| altbeast	| 1988	| Sega		| System 16B	| 					|
| altbeast	|  	| Altered Beast (set 8, 8751 317-0078)			| 		| 1988	| Sega		| System 16B	| 					|
| ambush	|  	| Ambush						| 		| 1983	| Tecfri	| Miscellaneous	| 					|
| ambushh	|  	| Ambush (hack?)					| ambush	| 1983	| Tecfri	| Miscellaneous	| 					|
| ambushj	|  	| Ambush (Japan)					| ambush	| 1983	| Nippon Amuse C| Miscellaneous	| 					|
| ambushv	|  	| Ambush (Volt Elec co-ltd)				| ambush	| 1983	| Volt Elec co-l| Miscellaneous	| 					|
| anteaterg	|  	| Ameisenbaer (German)					| anteater	| 1983	| TV-Tuning (F.E| Galaxian	| 					|
| md_amerglad	|  	| American Gladiators (USA)				| 		| 1992	| GameTek	| Sega Megadrive| 					|
| horshoes	|  	| American Horseshoes (US)				| 		| 1990	| Taito America | Taito L System| 					|
| amspdwy	|  	| American Speedway (set 1)				| 		| 1987	| Enerdyne Techn| Miscellaneous	| 					|
| amspdwya	|  	| American Speedway (set 2)				| amspdwy	| 1987	| Enerdyne Techn| Miscellaneous	| 					|
| amidar	|  	| Amidar						| 		| 1981	| Konami	| Galaxian	| 					|
| amidarb	|  	| Amidar (bootleg)					| amidar	| 1982	| bootleg	| Galaxian	| 					|
| amidar1	|  	| Amidar (older)					| amidar	| 1981	| Konami	| Galaxian	| 					|
| amidaro	|  	| Amidar (Olympia)					| amidar	| 1982	| Konami (Olympi| Galaxian	| 					|
| amidars	|  	| Amidar (Scramble hardware)				| amidar	| 1982	| Konami	| Galaxian	| 					|
| amidaru	|  	| Amidar (Stern)					| amidar	| 1982	| Konami (Stern | Galaxian	| 					|
| amigo		|  	| Amigo							| amidar	| 1982	| bootleg	| Galaxian	| 					|
| md_agassi	|  	| Andre Agassi Tennis (Euro)				| 		| 1992	| TecMagik	| Sega Megadrive| 					|
| md_agassiu	|  	| Andre Agassi Tennis (USA)				| md_agassi	| 1992	| TecMagik	| Sega Megadrive| 					|
| md_agassiup	|  	| Andre Agassi Tennis (USA, Prototype)			| md_agassi	| 1992	| TecMagik	| Sega Megadrive| 					|
| androdun	|  	| Andro Dunos (NGM-049)(NGH-049)			| 		| 1992	| Visco		| Neo Geo MVS	| 					|
| androidpo	|  	| Android (prototype, early build)			| androidp	| 198?	| Nasco		| Miscellaneous	| 					|
| androidp	|  	| Android (prototype, later build)			| 		| 198?	| Nasco		| Miscellaneous	| 					|
| angelkds	|  	| Angel Kids (Japan)					| 		| 1988	| Sega / Nasco?	| Miscellaneous	| 					|
| cadanglr	|  	| Angler Dangler (DECO Cassette) (US)			| 		| 1982	| Data East Corp| Cassette Syste| 					|
| md_animania	|  	| Animaniacs (Euro)					| 		| 1994	| Konami	| Sega Megadrive| 					|
| md_animaniau	|  	| Animaniacs (USA)					| md_animania	| 1994	| Konami	| Sega Megadrive| 					|
| pce_ankoku	|  	| Ankoku Densetsu					| 		| 1990	| Victor Interac| PC Engine	| 					|
| md_anotherw	|  	| Another World (Euro)					| 		| 1993	| Virgin Games	| Sega Megadrive| 					|
| anteater	|  	| Anteater						| 		| 1982	| Stern (Tago li| Galaxian	| 					|
| pce_aoiblink	|  	| Aoi Blink						| 		| 1990	| Hudson	| PC Engine	| 					|
| md_genchohi	|  	| Aoki Ookami to Shiroki Mejika - Genchou Hishi (Jpn)	| md_genghis2	| 1993	| Koei		| Sega Megadrive| 					|
| aponow	|  	| Apocaljpse Now					| rescue	| 1982	| bootleg	| Galaxian	| 					|
| pce_appgateb	|  	| Appare! Gateball					| 		| 1988	| Hudson	| PC Engine	| 					|
| appoooh	|  	| Appoooh						| 		| 1984	| Sanritsu / Seg| Miscellaneous	| 					|
| md_aqrenk	|  	| Aq Renkan Awa (Chi)					| 		| 1995	| C&E		| Sega Megadrive| 					|
| aquajackj	|  	| Aquajack (Japan)					| aquajack	| 1990	| Taito Corporat| Taito Z	| 					|
| aquajacku	|  	| Aquajack (US)						| aquajack	| 1990	| Taito Corporat| Taito Z	| 					|
| aquajack	|  	| Aquajack (World)					| 		| 1990	| Taito Corporat| Taito Z	| 					|
| aquariumj	|  	| Aquarium (Japan)					| aquarium	| 1996	| Excellent Syst| Miscellaneous	| 					|
| aquarium	|  	| Aquarium (US)						| 		| 1996	| Excellent Syst| Miscellaneous	| 					|
| arabian	|  	| Arabian						| 		| 1983	| Sun Electronic| Miscellaneous	| 					|
| arabiana	|  	| Arabian (Atari)					| arabian	| 1983	| [Sun Electroni| Miscellaneous	| 					|
| arabianmu	|  	| Arabian Magic (Ver 1.0A 1992/07/06)			| arabianm	| 1992	| Taito America | Taito F3 Syste| 					|
| arabianmj	|  	| Arabian Magic (Ver 1.0J 1992/07/06)			| arabianm	| 1992	| Taito Corporat| Taito F3 Syste| 					|
| arabianm	|  	| Arabian Magic (Ver 1.0O 1992/07/06)			| 		| 1992	| Taito Corporat| Taito F3 Syste| 					|
| aracnis	|  	| Aracnis (bootleg of Scorpion on Moon Cresta hardware)	| scorpion	| 19??	| bootleg	| Galaxian	| 					|
| arbalest	|  	| Arbalester						| 		| 1989	| Seta		| Seta		| 					|
| md_arcadecl	|  	| Arcade Classics (Euro, USA)				| 		| 1996	| Sega		| Sega Megadrive| 					|
| md_arcadegh	|  	| Arcade's Greatest Hits (Euro)				| 		| 1996	| Midway	| Sega Megadrive| 					|
| arcadian	|  	| Arcadia (NMK)						| 		| 1994	| NMK		| NMK16		| 					|
| md_archrivl	|  	| Arch Rivals (Euro, USA)				| 		| 1992	| Flying Edge	| Sega Megadrive| 					|
| md_arcusj	|  	| Arcus Odyssey (Jpn)					| md_arcus	| 1991	| Wolf Team	| Sega Megadrive| 					|
| md_arcus	|  	| Arcus Odyssey (USA)					| 		| 1991	| Renovation	| Sega Megadrive| 					|
| area88r	|  	| Area 88 (Japan Resale ver.)				| unsquad	| 1989	| Daipro / Capco| CPS1		| 					|
| area88	|  	| Area 88 (Japan)					| unsquad	| 1989	| Daipro / Capco| CPS1		| 					|
| lwingsj	|  	| Ares no Tsubasa (Japan)				| lwings	| 1986	| Capcom	| Miscellaneous	| 					|
| lwingsja	|  	| Ares no Tsubasa (Japan, rev. A)			| lwings	| 1986	| Capcom	| Miscellaneous	| 					|
| rygarj	|  	| Argus no Senshi (Japan)				| rygar		| 1986	| Tecmo		| Miscellaneous	| 					|
| arian		|  	| Arian Mission						| aso		| 1985	| SNK		| Miscellaneous	| 					|
| arkarea	|  	| Ark Area						| 		| 1988	| UPL		| Miscellaneous	| 					|
| arkgcbl	|  	| Arkanoid (bootleg on Block hardware)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkanoidjbl	|  	| Arkanoid (bootleg with MCU set 1)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkanoidjbl2	|  	| Arkanoid (bootleg with MCU set 2)			| arkanoid	| 1986	| bootleg (Beta)| Arkanoid	| 					|
| arkanoidjbla	|  	| Arkanoid (bootleg with MCU, alt)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| ark1ball	|  	| Arkanoid (bootleg with MCU, harder)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| ark1balla	|  	| Arkanoid (bootleg with MCU, harder, alt)		| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkangc	|  	| Arkanoid (Game Corporation bootleg, set 1)		| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkangc2	|  	| Arkanoid (Game Corporation bootleg, set 2)		| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkanoidj	|  	| Arkanoid (Japan)					| arkanoid	| 1986	| Taito Corporat| Arkanoid	| 					|
| arkanoidja	|  	| Arkanoid (Japan, older rev)				| arkanoid	| 1986	| Taito Corporat| Arkanoid	| 					|
| arkanoidjb	|  	| Arkanoid (Japan, oldest rev)				| arkanoid	| 1986	| Taito Corporat| Arkanoid	| 					|
| arkatayt	|  	| Arkanoid (Tayto bootleg)				| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arktayt2	|  	| Arkanoid (Tayto bootleg, harder)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkanoidu	|  	| Arkanoid (US)						| arkanoid	| 1986	| Taito America | Arkanoid	| 					|
| arkanoiduo	|  	| Arkanoid (US, oldest rev)				| arkanoid	| 1986	| Taito America | Arkanoid	| 					|
| arkanoid	|  	| Arkanoid (World, oldest rev)				| 		| 1986	| Taito Corporat| Arkanoid	| 					|
| arknoid2b	|  	| Arkanoid - Revenge of DOH (Japan bootleg)		| arknoid2	| 1987	| bootleg	| Miscellaneous	| 					|
| arknoid2j	|  	| Arkanoid - Revenge of DOH (Japan)			| arknoid2	| 1987	| Taito Corporat| Miscellaneous	| 					|
| arknoid2u	|  	| Arkanoid - Revenge of DOH (US)			| arknoid2	| 1987	| Taito America | Miscellaneous	| 					|
| arknoid2	|  	| Arkanoid - Revenge of DOH (World)			| 		| 1987	| Taito Corporat| Miscellaneous	| 					|
| arkretrnu	|  	| Arkanoid Returns (Ver 2.02A 1997/02/10)		| arkretrn	| 1997	| Taito Corporat| Taito F3 Syste| 					|
| arkretrnj	|  	| Arkanoid Returns (Ver 2.02J 1997/02/10)		| arkretrn	| 1997	| Taito Corporat| Taito F3 Syste| 					|
| arkretrn	|  	| Arkanoid Returns (Ver 2.02O 1997/02/10)		| 		| 1997	| Taito Corporat| Taito F3 Syste| 					|
| armwrest	|  	| Arm Wrestling						| 		| 1985	| Nintendo	| Miscellaneous	| 					|
| armedf	|  	| Armed Formation					| 		| 1988	| Nichibutsu	| Miscellaneous	| 					|
| armedff	|  	| Armed Formation (Fillmore license)			| armedf	| 1988	| Nichibutsu (Fi| Miscellaneous	| 					|
| pce_armedf	|  	| Armed Formation F					| 		| 1990	| Pack-In-Video	| PC Engine	| 					|
| batriderc	|  	| Armed Police Batrider (China) (Fri Feb 13 1998)	| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batrider	|  	| Armed Police Batrider (Europe) (Fri Feb 13 1998)	| 		| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batriderk	|  	| Armed Police Batrider (Korea) (Fri Feb 13 1998)	| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batrideru	|  	| Armed Police Batrider (U.S.A.) (Fri Feb 13 1998)	| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batriderhk	|  	| Armed Police Batrider - A Version (Hong Kong) (Mon Dec| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batriderja	|  	| Armed Police Batrider - A Version (Japan) (Mon Dec 22 | batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batridert	|  	| Armed Police Batrider - A Version (Taiwan) (Mon Dec 22| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batriderj	|  	| Armed Police Batrider - B Version (Japan) (Fri Feb 13 | batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| armorcar	|  	| Armored Car (set 1)					| 		| 1981	| Stern		| Galaxian	| 					|
| armorcar2	|  	| Armored Car (set 2)					| armorcar	| 1981	| Stern		| Galaxian	| 					|
| armwarar1	|  	| Armored Warriors (940920 Asia)			| armwar	| 1994	| Capcom	| CPS2		| 					|
| armwaru1	|  	| Armored Warriors (940920 USA)				| armwar	| 1994	| Capcom	| CPS2		| 					|
| armwar1d	|  	| Armored Warriors (941011 Europe Phoenix Edition)	| armwar	| 1994	| bootleg	| CPS2		| 					|
| armwarr1	|  	| Armored Warriors (941011 Europe)			| armwar	| 1994	| Capcom	| CPS2		| 					|
| armwara	|  	| Armored Warriors (941024 Asia)			| armwar	| 1994	| Capcom	| CPS2		| 					|
| armwar	|  	| Armored Warriors (941024 Europe)			| 		| 1994	| Capcom	| CPS2		| 					|
| armwaru	|  	| Armored Warriors (941024 USA)				| armwar	| 1994	| Capcom	| CPS2		| 					|
| md_arnoldp	|  	| Arnold Palmer Tournament Golf (Euro, USA)		| 		| 1989	| Sega		| Sega Megadrive| 					|
| md_arrowp	|  	| Arrow Flash (USA, Prototype)				| md_arrow	| 1990	| Renovation	| Sega Megadrive| 					|
| md_arrow	|  	| Arrow Flash (World)					| 		| 1990	| Sega		| Sega Megadrive| 					|
| md_artalive	|  	| Art Alive (World)					| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_aof	|  	| Art of Fighting (Euro)				| 		| 1994	| Sega		| Sega Megadrive| 					|
| md_aofp	|  	| Art of Fighting (Prototype, 19940711)			| md_aof	| 1994	| Sega		| Sega Megadrive| 					|
| md_aofu	|  	| Art of Fighting (USA)					| md_aof	| 1994	| Sega		| Sega Megadrive| 					|
| aof		|  	| Art of Fighting / Ryuuko no Ken (NGM-044)(NGH-044)	| 		| 1992	| SNK		| Neo Geo MVS	| 					|
| aof2a		|  	| Art of Fighting 2 / Ryuuko no Ken 2 (NGH-056)		| aof2		| 1994	| SNK		| Neo Geo MVS	| 					|
| aof2		|  	| Art of Fighting 2 / Ryuuko no Ken 2 (NGM-056)		| 		| 1994	| SNK		| Neo Geo MVS	| 					|
| aof3k		|  	| Art of Fighting 3 - The Path of the Warrior (Korean re| aof3		| 1996	| SNK		| Neo Geo MVS	| 					|
| aof3		|  	| Art of Fighting 3 - The Path of the Warrior / Art of F| 		| 1996	| SNK		| Neo Geo MVS	| 					|
| md_arttool	|  	| Art Tool						| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| pce_arttool	|  	| Artist Tool						| 		| 1990	| NEC Home Elect| PC Engine	| 					|
| ashnojoe	|  	| Ashita no Joe (Japan)					| scessjoe	| 1990	| Taito Corporat| Miscellaneous	| Incomplete sound			|
| ashuraj	|  	| Ashura Blaster (Japan)				| ashura	| 1990	| Taito Corporat| Taito B System| 					|
| ashurau	|  	| Ashura Blaster (US)					| ashura	| 1990	| Taito America | Taito B System| 					|
| ashura	|  	| Ashura Blaster (World)				| 		| 1990	| Taito Corporat| Taito B System| 					|
| aso		|  	| ASO - Armored Scrum Object				| 		| 1985	| SNK		| Miscellaneous	| 					|
| md_asscreed	|  	| Assassins Creed (Rus)					| md_dlair	| 199?	| <unlicensed>	| Sega Megadrive| 					|
| assaultj	|  	| Assault (Japan)					| assault	| 1988	| Namco		| System 2	| 					|
| assault	|  	| Assault (Rev B)					| 		| 1988	| Namco		| System 2	| 					|
| assaultp	|  	| Assault Plus (Japan)					| assault	| 1988	| Namco		| System 2	| 					|
| md_leynos	|  	| Assault Suit Leynos (Jpn)				| md_trgearth	| 1990	| NCS		| Sega Megadrive| 					|
| asterixaad	|  	| Asterix (ver AAD)					| asterix	| 1992	| Konami	| GX068		| 					|
| asterixeaa	|  	| Asterix (ver EAA)					| asterix	| 1992	| Konami	| GX068		| 					|
| asterixeac	|  	| Asterix (ver EAC)					| asterix	| 1992	| Konami	| GX068		| 					|
| asterix	|  	| Asterix (ver EAD)					| 		| 1992	| Konami	| GX068		| 					|
| asterixj	|  	| Asterix (ver JAD)					| asterix	| 1992	| Konami	| GX068		| 					|
| md_astergre	|  	| Asterix and the Great Rescue (Euro)			| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_astergreu	|  	| Asterix and the Great Rescue (USA)			| md_astergre	| 1994	| Sega		| Sega Megadrive| 					|
| md_asterpg	|  	| Asterix and the Power of the Gods (Euro)		| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_asterpgp	|  	| Asterix and the Power of the Gods (Euro, Prototype)	| md_asterpg	| 1995	| Sega		| Sega Megadrive| 					|
| astrians	|  	| Astrians (clone of Swarm)				| galaxian	| 1979	| BGV Ltd	| Galaxian	| 					|
| castfant	|  	| Astro Fantasia (DECO Cassette) (US)			| 		| 1981	| Data East Corp| Cassette Syste| 					|
| astrofl	|  	| Astro Flash (Japan)					| transfrm	| 1986	| Sega		| System E	| 					|
| asukaj	|  	| Asuka & Asuka (Japan)					| asuka		| 1988	| Taito Corporat| Taito Misc	| 					|
| asuka		|  	| Asuka & Asuka (World)					| 		| 1988	| Taito Corporat| Taito Misc	| 					|
| asurabld	|  	| Asura Blade - Sword of Dynasty (Japan)		| 		| 1998	| Fuuki		| FG-3		| 					|
| asurabus	|  	| Asura Buster - Eternal Warriors (Japan)		| 		| 2000	| Fuuki		| FG-3		| 					|
| asurabusa	|  	| Asura Buster - Eternal Warriors (Japan) (ARCADIA revie| asurabus	| 2000	| Fuuki		| FG-3		| 					|
| asideral	|  	| Ataque Sideral (Spanish bootleg of UniWar S)		| uniwars	| 1980	| bootleg (Elect| Galaxian	| 					|
| athena	|  	| Athena						| 		| 1986	| SNK		| Miscellaneous	| 					|
| athenab	|  	| Athena (bootleg)					| athena	| 1986	| SNK		| Miscellaneous	| 					|
| atehate	|  	| Athena no Hatena ?					| 		| 1993	| Athena	| Seta		| 					|
| atlantol	|   NW	| Atlant Olimpic					| trackfld	| 1996	| bootleg	| Miscellaneous	| 					|
| acitya	|  	| Atlantic City Action					| bwcasino	| 1983	| EPOS Corporati| Pac-man	| 					|
| atomboya	|  	| Atomic Boy (revision A)				| wilytowr	| 1985	| Irem (Memetron| Irem M63	| 					|
| atomboy	|  	| Atomic Boy (revision B)				| wilytowr	| 1985	| Irem (Memetron| Irem M63	| 					|
| atomicp	|  	| Atomic Point (Korea)					| 		| 1990	| Philco	| System 16B	| 					|
| atompunk	|  	| Atomic Punk (US)					| dynablst	| 1991	| Irem America (| Irem M90	| 					|
| robokidj3	|  	| Atomic Robo-kid (Japan)				| robokid	| 1988	| UPL		| Miscellaneous	| 					|
| robokidj	|  	| Atomic Robo-kid (Japan, Type-2, set 1)		| robokid	| 1988	| UPL		| Miscellaneous	| 					|
| robokidj2	|  	| Atomic Robo-kid (Japan, Type-2, set 2)		| robokid	| 1988	| UPL		| Miscellaneous	| 					|
| md_atomroboj	|  	| Atomic Robo-Kid (Jpn)					| md_atomrobo	| 1990	| Treco		| Sega Megadrive| 					|
| md_atomrobo	|  	| Atomic Robo-Kid (USA)					| 		| 1990	| Treco		| Sega Megadrive| 					|
| robokid	|  	| Atomic Robo-kid (World, Type-2)			| 		| 1988	| UPL		| Miscellaneous	| 					|
| pce_atomrobo	|  	| Atomic Robo-kid Special				| 		| 1990	| UPL		| PC Engine	| 					|
| md_atomrun	|  	| Atomic Runner (Euro)					| 		| 1992	| Data East	| Sega Megadrive| 					|
| md_atomrunu	|  	| Atomic Runner (USA)					| md_atomrun	| 1992	| Data East	| Sega Megadrive| 					|
| md_atptour	|  	| ATP Tour Championship Tennis (Euro)			| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_atptourp7	|  	| ATP Tour Championship Tennis (Prototype, 19940509)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptourp6	|  	| ATP Tour Championship Tennis (Prototype, 19940719)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptourp5	|  	| ATP Tour Championship Tennis (Prototype, 19940723)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptourp4	|  	| ATP Tour Championship Tennis (Prototype, 19940802)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptourp3	|  	| ATP Tour Championship Tennis (Prototype, 19940805)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptourp2	|  	| ATP Tour Championship Tennis (Prototype, 19940808)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptourp1	|  	| ATP Tour Championship Tennis (Prototype, 19940908)	| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| md_atptouru	|  	| ATP Tour Championship Tennis (USA)			| md_atptour	| 1994	| Sega		| Sega Megadrive| 					|
| aurailjd	|  	| Aurail (set 1, Japan, FD1089A 317-0167 decrypted)	| aurail	| 1990	| Sega / Westone| System 16B	| 					|
| aurailj	|  	| Aurail (set 1, Japan, FD1089A 317-0167)		| aurail	| 1990	| Sega / Westone| System 16B	| 					|
| aurail1d	|  	| Aurail (set 2, World, FD1089B 317-0168 decrypted)	| aurail	| 1990	| Sega / Westone| System 16B	| 					|
| aurail1	|  	| Aurail (set 2, World, FD1089B 317-0168)		| aurail	| 1990	| Sega / Westone| System 16B	| 					|
| aurail	|  	| Aurail (set 3, US, unprotected)			| 		| 1990	| Sega / Westone| System 16B	| 					|
| md_austrarl	|  	| Australian Rugby League (Euro)			| 		| 1994	| Electronic Art| Sega Megadrive| 					|
| pce_avpoker	|  	| AV Poker						| 		| 1992	| Games Express	| PC Engine	| 					|
| md_avatar	|  	| Avatar (Rus)						| md_jimpower	| 199?	| <unknown>	| Sega Megadrive| 					|
| avefenix	|  	| Ave Fenix (Electrogame, Spanish bootleg of Phoenix)	| phoenix	| 1980	| bootleg (Video| Miscellaneous	| 					|
| avefenixl	|  	| Ave Fenix (Laguna, Spanish bootleg of Phoenix)	| phoenix	| 1980	| bootleg	| Miscellaneous	| 					|
| avefenixrf	|  	| Ave Fenix (Recreativos Franco, Spanish bootleg of Phoe| phoenix	| 1981	| bootleg (Recre| Miscellaneous	| 					|
| avengers	|  	| Avengers (US set 1)					| 		| 1987	| Capcom	| Miscellaneous	| 					|
| avengers2	|  	| Avengers (US set 2)					| avengers	| 1987	| Capcom	| Miscellaneous	| 					|
| avengrgsj	|  	| Avengers In Galactic Storm (Japan)			| avengrgs	| 1995	| Data East Corp| DECO MLC	| 					|
| avengrgs	|  	| Avengers In Galactic Storm (US)			| 		| 1995	| Data East Corp| DECO MLC	| 					|
| avspirit	|  	| Avenging Spirit					| 		| 1991	| Jaleco	| Mega System 1	| 					|
| md_awepossm	|  	| Awesome Possum (USA)					| 		| 1993	| Tengen	| Sega Megadrive| 					|
| md_awepossmp	|  	| Awesome Possum (USA, Prototype)			| md_awepossm	| 1993	| Tengen	| Sega Megadrive| 					|
| md_aworg	|  	| Aworg (Jpn, SegaNet)					| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_awspro	|  	| AWS Pro Moves Soccer (USA)				| 		| 1993	| ASCII Entertai| Sega Megadrive| 					|
| md_smgp2	|  	| Ayrton Senna's Super Monaco GP II (Euro, Jpn)		| 		| 1992	| Sega		| Sega Megadrive| 					|
| md_smgp2u	|  	| Ayrton Senna's Super Monaco GP II (USA)		| md_smgp2	| 1992	| Sega		| Sega Megadrive| 					|
| aztarac	|  	| Aztarac						| 		| 1983	| Centuri	| Miscellaneous	| Vector graphics			|
